X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
334.0,334.0,train,3.31263449852438E-5,28.78384240639329,0.5665179506735973
335.0,335.0,train,3.566769015698065E-5,31.6692819994598,0.5934436714666069
336.0,336.0,train,2.6937037815526436E-5,21.8885803400324,0.4932436206097274
337.0,337.0,train,4.5823514224320675E-5,43.40108927948075,0.6853527882793473
338.0,338.0,train,2.6229861773235044E-5,21.032665316207225,0.4841195042602673
339.0,339.0,train,4.263292170464947E-5,39.666446925087286,0.6589725577472353
340.0,340.0,train,7.1198185645349E-5,82.70739080952899,0.8341387414070416
341.0,341.0,train,5.892853091163035E-5,61.17596258120388,0.7739486574572672
342.0,342.0,train,6.306569707311603E-5,68.00745627797971,0.7963575900163519
343.0,343.0,train,2.514260526438816E-5,19.764154702369215,0.4697700405801889
344.0,344.0,train,6.710585948423014E-5,75.53257517284804,0.8160954723925528
345.0,345.0,train,4.1018076286989854E-5,37.713880936274435,0.6447890988189247
346.0,346.0,train,3.5786761430594173E-5,31.795764971630874,0.5946633876569402
347.0,347.0,train,5.153863033686079E-5,50.416942181594116,0.7276092211239333
348.0,348.0,train,4.054185642137815E-5,37.10904279839236,0.6404948304652056
349.0,349.0,train,4.0147260751580145E-5,36.63176392242413,0.6368972976318101
350.0,350.0,train,4.342638216306747E-5,40.596293448660006,0.6657327256647971
351.0,351.0,train,5.82275912000073E-5,59.96839201589957,0.7699148279894352
352.0,352.0,train,8.132875692525243E-5,94.39754197348005,0.8715527349328029
353.0,353.0,train,6.910262687779463E-5,79.04443061118639,0.8251321331551101
354.0,354.0,train,4.291994917022888E-5,40.025002004074025,0.6614336297777338
355.0,355.0,train,2.8544857681341208E-5,23.75985167651017,0.5133919835213072
356.0,356.0,train,5.1671680682495687E-5,50.585327696275826,0.7285222045957235
357.0,357.0,train,3.0365025794078223E-5,25.758716120399846,0.5352363143142099
358.0,358.0,train,5.341737082756955E-5,53.01551057922703,0.740221359635785
359.0,359.0,train,7.317785796950146E-5,85.80793340842155,0.8422207487050062
360.0,360.0,train,3.629029377654116E-5,32.31085229502631,0.5997810354185451
361.0,361.0,train,3.598750676835037E-5,31.987637459450166,0.5967114592618155
362.0,362.0,train,1.9417988750670752E-5,13.907632847208381,0.3873677387387052
363.0,363.0,train,6.1348712219826E-5,65.0464807418897,0.7873406297903374
364.0,364.0,train,5.283658209982849E-5,52.18163414767438,0.7363861309998038
365.0,365.0,train,4.88026711973176E-5,46.91214242902918,0.7081393455061734
366.0,366.0,train,5.623512187237887E-5,57.06659109804484,0.7580509405463881
367.0,367.0,train,5.7912103635393985E-5,59.50397466998927,0.7680758180717742
368.0,368.0,train,3.649012934072708E-5,32.58994692995536,0.6017941071999253
369.0,369.0,train,5.911382920506748E-5,61.51475613588243,0.7750031582685221
370.0,370.0,train,4.9969222973446356E-5,48.43801061680329,0.7166055065529501
371.0,371.0,train,4.460846895332196E-5,42.06205984003311,0.6755562081558244
372.0,372.0,train,6.942993972519351E-5,79.61460052808584,0.8265704817329805
373.0,373.0,train,3.807807610419276E-5,34.2584183695474,0.6174347620696368
374.0,374.0,train,1.3685772265657358E-5,9.089738758866693,0.2920236493920296
375.0,375.0,train,6.554092490930024E-5,72.53363126927137,0.8086879125900733
376.0,376.0,train,6.689090323906119E-5,75.1230912302603,0.8150952324076008
377.0,377.0,train,8.717614926737908E-5,97.52186587598894,0.889173460901632
378.0,378.0,train,5.0367713285546426E-5,48.9849604952123,0.7194408837346622
379.0,379.0,train,4.726893387032801E-5,45.15197808590729,0.6966223011211334
380.0,380.0,train,3.1964800511704004E-5,27.51117191705602,0.5536244606655596
381.0,381.0,train,3.041847983033966E-5,25.825291182755148,0.5358627884871193
382.0,382.0,train,6.502215128561223E-5,71.73594751648132,0.8061670490122417
383.0,383.0,train,5.155892279283308E-5,50.4394273276724,0.7277486649124811
384.0,384.0,train,4.05941767129962E-5,37.16999232880311,0.640969151065539
385.0,385.0,train,6.594177317167845E-5,73.29503438256593,0.8106132692084981
386.0,386.0,train,2.9130722679534258E-5,24.412967072891504,0.5205328989576857
387.0,387.0,train,7.646282515397728E-5,90.122793260009,0.8547720501777472
388.0,388.0,train,3.896408607433784E-5,35.33151258406277,0.6258930341408094
389.0,389.0,train,2.0974162604460773E-5,15.31195239899709,0.4109585152566029
390.0,390.0,train,6.8357585936255E-5,77.75440004939107,0.821813476564153
391.0,391.0,train,2.696026745564149E-5,21.91728988806875,0.4935405804857056
392.0,392.0,train,5.562642404590025E-5,56.09026422245032,0.754305967988796
393.0,393.0,train,5.041703040892968E-5,49.04069271390189,0.7197898112879486
394.0,394.0,train,2.324307066602517E-5,17.685729660464187,0.4437358060019645
395.0,395.0,train,3.535892978067576E-5,31.307520521981992,0.5902637340548709
396.0,396.0,train,4.6436730648552254E-5,44.10619887884749,0.6901841021335451
397.0,397.0,train,4.995094066128118E-5,48.41682560029224,0.7164747371758176
398.0,398.0,train,3.14819732007558E-5,27.005438795024467,0.5481527404716442
399.0,399.0,train,3.9028982662886256E-5,35.40110906885608,0.6265051666708421
400.0,400.0,train,6.225084532815103E-5,66.51858552211337,0.7921269821586567
401.0,401.0,train,5.887701662454742E-5,61.072845547921254,0.7736546215072447
402.0,402.0,train,3.8685502293025654E-5,34.97046386954118,0.6232538946034647
403.0,403.0,train,5.7056081754953146E-5,58.15515796482267,0.763011590358948
404.0,404.0,train,3.616577666799257E-5,32.16592532547564,0.5985215518587776
405.0,405.0,train,4.831601176191083E-5,46.31936766532717,0.704533115639665
406.0,406.0,train,7.787188844132099E-5,91.45503510491051,0.8598450637646957
407.0,407.0,train,4.223320917569409E-5,39.227204148469184,0.655515453425103
408.0,408.0,train,2.3117971395032076E-5,17.5336712477089,0.4419770528530008
409.0,409.0,train,9.037208558234205E-6,5.384226165576854,0.20391035145018233
410.0,410.0,train,1.8734879995957804E-5,13.298153309111655,0.37671597551600267
411.0,411.0,train,3.2808335298157256E-5,28.423882807573182,0.5630254339028233
412.0,412.0,train,3.376709113866747E-5,29.477854892281304,0.5734703428250187
413.0,413.0,train,6.633757948743266E-5,74.04644250837076,0.8124953948632856
414.0,414.0,train,3.816190275060095E-5,34.361474936289895,0.6182431348844459
415.0,415.0,train,2.2704608847485966E-5,17.09087005089544,0.43612600699357296
416.0,416.0,train,2.599626669593187E-5,20.803054707840236,0.4810696664458578
417.0,417.0,train,5.764709339285342E-5,59.05137912051959,0.7665196913462708
418.0,418.0,train,3.964914087590555E-5,36.07897808002706,0.632304482284586
419.0,419.0,train,4.364893164169544E-5,40.8944938760095,0.6676046354215058
420.0,420.0,train,1.272595969559918E-5,8.316163834679106,0.27466729941307866
421.0,421.0,train,6.58022664549556E-5,73.02416009059763,0.8099453980991294
422.0,422.0,train,3.2999789466358945E-5,28.64441180092322,0.565131420919813
423.0,423.0,train,7.926907175997134E-5,92.77997812922057,0.8647003162697591
424.0,424.0,train,1.5313961522544135E-5,10.388849877803871,0.32052175106237446
425.0,425.0,train,3.8084336093696503E-5,34.266114407188674,0.6174951886692357
426.0,426.0,train,6.415054893279161E-5,70.09793942999076,0.8018566843779283
427.0,427.0,train,4.374732189451788E-5,41.00922929091994,0.6684288710208572
428.0,428.0,train,4.9496641035327964E-5,47.83753989177014,0.7132057803727543
429.0,429.0,train,2.8026205225253935E-5,23.156978262736967,0.5069815990298003
430.0,430.0,train,4.718476851700659E-5,45.02751110367961,0.6959772983022525
431.0,431.0,train,4.7426272292820334E-5,45.33364962509835,0.6978243993213147
432.0,432.0,train,3.316210399105871E-5,28.824631493366613,0.5669089211604912
433.0,433.0,train,2.7391236183623683E-5,22.390211988814986,0.49901848455154774
434.0,434.0,train,6.183130548620947E-5,65.85116043672781,0.7899146233833138
435.0,435.0,train,3.3894770842453634E-5,29.634488046735992,0.5748423456920619
436.0,436.0,train,3.185290707928769E-5,27.382940258985585,0.5523623379282732
437.0,437.0,train,9.108505568825568E-6,5.435843957937526,0.20534130663903905
438.0,438.0,train,6.766615069478213E-5,76.6526218339792,0.8186772753994099
439.0,439.0,train,8.213137408484133E-5,95.02688829319835,0.8741280250648359
440.0,440.0,train,3.346596301645271E-5,29.17148678293157,0.5702169615690349
441.0,441.0,train,6.184508212550778E-5,65.87138921530928,0.7899876442480511
442.0,442.0,train,3.092284896200828E-5,26.419051488078587,0.5417325099862783
443.0,443.0,train,1.532593801505826E-5,10.397538098052982,0.32072706712629917
444.0,444.0,train,3.3709605093664206E-5,29.42153751236076,0.5728511726317689
445.0,445.0,train,4.119272154884401E-5,37.89588868096821,0.6463510585379525
446.0,446.0,train,9.91565026721471E-6,6.055612176240571,0.22136269597967984
447.0,447.0,train,1.916688201725077E-5,13.674154207600656,0.3834735389964269
448.0,448.0,train,6.24351556238884E-5,66.83746512666507,0.7930915250273631
449.0,449.0,train,4.9201494126380673E-5,47.400965517045414,0.7110618522122596
450.0,450.0,train,1.4554125339632004E-5,9.803814552170532,0.30736801814090564
451.0,451.0,train,5.81242508144532E-5,59.77872243015989,0.7693140577263973
452.0,452.0,train,2.8964422312094955E-5,24.20715525230498,0.5185166371523149
453.0,453.0,train,6.329926683517463E-5,68.46625302658641,0.7975543001970714
454.0,454.0,train,6.609385810819994E-5,73.5851470588418,0.81133868335088
455.0,455.0,train,4.3661075609539586E-5,40.90859019306971,0.667706478700419
456.0,456.0,train,4.2161070917761164E-5,39.118414851972766,0.6548878084156818
457.0,457.0,train,1.7367305480627215E-5,12.149001831556804,0.354831534454326
458.0,458.0,train,8.334410257412871E-5,95.78853215284278,0.8779215926278862
459.0,459.0,train,4.6752647324284245E-5,44.50207591546153,0.6926440714743172
460.0,460.0,train,2.7404209771297457E-5,22.40595076456537,0.4991824657490408
461.0,461.0,train,3.31267971028691E-5,28.784358121657746,0.5665228960963777
462.0,462.0,train,4.464931573086375E-5,42.105935924036594,0.6758904469195138
463.0,463.0,train,7.418613369863787E-5,87.21317586342293,0.8461844366803402
464.0,464.0,train,5.316614570548837E-5,52.63120372338219,0.738569294535148
465.0,465.0,train,3.502416247204634E-5,30.85935341989764,0.5867878408246233
466.0,466.0,train,3.716377517791339E-5,33.35122685033067,0.6085058711457518
467.0,467.0,train,3.24173023669051E-5,28.008764564440295,0.5586923484822082
468.0,468.0,train,7.346186690762592E-5,86.18569327287982,0.8433474530256766
469.0,469.0,train,5.6287381079413764E-5,57.14464006773031,0.7583697886069907
470.0,470.0,train,4.634925576791761E-5,43.98708573689381,0.6894994817779964
471.0,471.0,train,4.826848285287599E-5,46.2630591650796,0.704178538719235
472.0,472.0,train,5.069958392877208E-5,49.35688086160862,0.7217805793768606
473.0,473.0,train,2.4691262453856443E-5,19.267022366448664,0.463696672536
474.0,474.0,train,5.099213553597247E-5,49.73843818095295,0.7238268884910264
475.0,475.0,train,5.3563991975772095E-5,53.258790371959435,0.7411807166285007
476.0,476.0,train,5.117093257313608E-5,49.97100242507101,0.7250701019834485
477.0,477.0,train,2.0638811882131536E-5,14.977464355998347,0.4059527865204875
478.0,478.0,train,5.71673987518271E-5,58.297685010178995,0.7636763461363105
479.0,479.0,train,5.222224583535604E-5,51.34664713702674,0.7322677328195386
480.0,480.0,train,3.8138297662032555E-5,34.33245481572268,0.6180156748051746
481.0,481.0,train,5.7070562533318274E-5,58.17287748512951,0.7630981714422321
482.0,482.0,train,3.8331552702937504E-5,34.566114117888986,0.619873912291359
483.0,483.0,train,4.901821258695587E-5,47.153268070770004,0.7097224481068931
484.0,484.0,train,4.458508781058307E-5,42.03694468910451,0.6753647311310653
485.0,485.0,train,8.269402443406735E-5,95.37267231369678,0.8759025071291989
486.0,486.0,train,3.371781736950848E-5,29.429582836381712,0.572939680340024
487.0,487.0,train,3.238383576582334E-5,27.970644613008023,0.55831951079709
488.0,488.0,train,4.046930609347998E-5,37.0245266712878,0.6398360731313529
489.0,489.0,train,4.136826572433333E-5,38.09245340879867,0.6479141363611987
490.0,490.0,train,4.629961671158373E-5,43.93232909021656,0.6891103101095386
491.0,491.0,train,6.917911613742916E-5,79.16897929027425,0.825469323215293
492.0,492.0,train,4.8950087592036404E-5,47.07439432992913,0.7092230158107827
493.0,493.0,train,3.504405973571E-5,30.8854126954519,0.5869952561167442
494.0,494.0,train,2.8461097559328435E-5,23.6648624966708,0.5123624062461636
495.0,495.0,train,7.056028409989208E-5,81.64938961462501,0.8314473181468611
496.0,496.0,train,1.8903179321297508E-5,13.434837203982227,0.37935734924703635
497.0,497.0,train,1.7901118535254542E-5,12.582411600933515,0.36346378318528294
498.0,498.0,train,4.596024552064228E-5,43.55175259612784,0.6864365309351342
499.0,499.0,train,5.846007318197568E-5,60.32285596440623,0.7712606512327486
500.0,500.0,train,4.9079098400978076E-5,47.223760434428165,0.7101680831517794
501.0,501.0,train,1.2837330166775992E-5,8.397410552794291,0.27670284369289944
502.0,502.0,train,2.81167459373969E-5,23.252856229700676,0.5081067074162811
503.0,503.0,train,4.8804591256987884E-5,46.9141758834003,0.7081534859520373
504.0,504.0,train,2.6274515859334385E-5,21.080050845748964,0.48470046796810173
505.0,505.0,train,1.6340812038601745E-5,11.260503500722587,0.3379018280358228
506.0,506.0,train,5.3476679411014455E-5,53.11482208544489,0.7406098492374633
507.0,507.0,train,7.857622100037719E-5,92.1298654515744,0.8623140340580696
508.0,508.0,train,3.0926321555581934E-5,26.42282170194921,0.5417726647731442
509.0,509.0,train,3.8366258999939014E-5,34.606327671354585,0.6202066707804129
510.0,510.0,train,7.022366666989788E-5,81.14334018637025,0.8300095084756306
511.0,511.0,train,3.3753040035197834E-5,29.464089441338253,0.5733190842492373
512.0,512.0,train,5.230057745434652E-5,51.46646275780937,0.732796411772177
513.0,513.0,train,1.572865885986005E-5,10.750674390263141,0.32759501423447657
514.0,514.0,train,1.7525075247605353E-5,12.274456736094956,0.357394932544853
515.0,515.0,train,3.050700740235817E-5,25.935549061102638,0.5368984630168725
516.0,516.0,train,3.396871877382096E-5,29.729242810331073,0.5756349460183472
517.0,517.0,train,7.334156634323459E-5,86.02152469791143,0.8428711889539175
518.0,518.0,train,3.377661505051211E-5,29.487185187340803,0.5735728361924775
519.0,519.0,train,7.094932906894607E-5,82.26629960949752,0.8330939207792101
520.0,520.0,train,7.042192205420321E-5,81.41634856760967,0.8308578038285825
521.0,521.0,train,2.6431104987637245E-5,21.24621836619945,0.48673257678456305
522.0,522.0,train,7.177610241242864E-6,4.134609132831136,0.16566365712140307
523.0,523.0,train,4.774473289195926E-5,45.663492709185405,0.7002429468442641
524.0,524.0,train,5.827832846863996E-5,60.04855139018799,0.7702092166507116
525.0,525.0,train,3.819753126624216E-5,34.405276670672016,0.6185861969681368
526.0,526.0,train,5.987262377094946E-5,62.58659962312306,0.7792702583725719
527.0,527.0,train,3.1816976688909E-5,27.341360507379758,0.551956297950585
528.0,528.0,train,3.701924354874101E-5,33.1924104853038,0.6070754507497462
529.0,529.0,train,7.901328716701888E-5,92.54081804343318,0.8638242099270461
530.0,530.0,train,5.2943093887670734E-5,52.316623455113124,0.7370936950841371
531.0,531.0,train,4.523776875999875E-5,42.75457522593562,0.680667571500217
532.0,532.0,train,4.427865163923234E-5,41.64311670373005,0.6728447385567604
533.0,533.0,train,4.223372277255682E-5,39.22797868673751,0.6555199179231679
534.0,534.0,train,7.925455664657639E-5,92.76995419206794,0.8646507507004957
535.0,535.0,train,4.4743583937984224E-5,42.2071953139663,0.6766605058993427
536.0,536.0,train,3.490767562670005E-5,30.714132361495366,0.585571453840171
537.0,537.0,train,3.040165939044103E-5,25.804341935263007,0.5356657462838085
538.0,538.0,train,3.4447273420710895E-5,30.21961297291545,0.5807286642287525
539.0,539.0,train,3.8103901088876425E-5,34.29016763271983,0.617683984671108
540.0,540.0,train,5.362956924003648E-5,53.336673208916295,0.7416086478699054
541.0,541.0,train,2.0489484412325316E-5,14.841654303184606,0.4037101313239295
542.0,542.0,train,1.5160086628736906E-5,10.277222958100207,0.31787830717675225
543.0,543.0,train,2.294726528616279E-5,17.348061705414576,0.43956814503575736
544.0,544.0,train,4.3820972717424055E-5,41.10106401650895,0.6690445214041014
545.0,545.0,train,5.29067172562866E-5,52.262229037315294,0.7368522567829124
546.0,546.0,train,4.3601476680752906E-5,40.83940972360471,0.6672063632343104
547.0,547.0,train,7.410837034352436E-5,87.09794119514595,0.8458823129851396
548.0,548.0,train,6.999847000537142E-5,80.7073272597905,0.8290407746370951
549.0,549.0,train,7.303158389936146E-5,85.50415616640913,0.8416373004667607
550.0,550.0,train,2.4049180470803554E-5,18.533573603994125,0.45493660743004805
551.0,551.0,train,4.6471685753260576E-5,44.155704352627225,0.6904572552327671
552.0,552.0,train,3.933259158703969E-5,35.73837801661562,0.6293556593340863
553.0,553.0,train,3.983128640773351E-5,36.29559699089878,0.6339906180010024
554.0,554.0,train,2.9092897568144208E-5,24.365111107782038,0.5200750421741193
555.0,555.0,train,2.312659330112535E-5,17.544151191717052,0.4420984452399179
556.0,556.0,train,7.421103730384644E-5,87.25007960402057,0.846281066106135
557.0,557.0,train,7.558618992908028E-5,89.0387899580438,0.8515236852568163
558.0,558.0,train,5.0420619445904444E-5,49.044499298714506,0.7198151874264471
559.0,559.0,train,5.784680887005701E-5,59.39769394652305,0.7676933760771971
560.0,560.0,train,5.181026178751383E-5,50.78281495769748,0.7294698864220068
561.0,561.0,train,4.3171022420510405E-5,40.282261196439954,0.6635718507737915
562.0,562.0,train,3.3336639551181024E-5,29.023752759621402,0.5688121477619139
563.0,563.0,train,3.2503578217859434E-5,28.090223173349365,0.5596520615235928
564.0,564.0,train,2.672512420123044E-5,21.62839021504485,0.49052653627061793
565.0,565.0,train,1.1945569397042308E-5,7.695507601814702,0.26024230679618554
566.0,566.0,train,3.841784195101263E-5,34.66609589614739,0.6207007018331077
567.0,567.0,train,4.082212999643247E-5,37.45176011586119,0.6430284173209916
568.0,568.0,train,3.3336209698198924E-5,29.02326171253769,0.568807470710295
569.0,569.0,train,6.708899709592435E-5,75.49530572950003,0.8160172038486955
570.0,570.0,train,6.904127211212914E-5,78.94210777744058,0.8248611901802315
571.0,571.0,train,4.4735871055388616E-5,42.19891042333258,0.6765975696170861
572.0,572.0,train,3.1085647488236636E-5,26.595214070860763,0.5436112259353736
573.0,573.0,train,2.4526040804953853E-5,19.092304485205634,0.4614560617100715
574.0,574.0,train,7.516363437946988E-5,88.4900698567854,0.8499320565293454
575.0,575.0,train,6.846118943424946E-5,77.91034127438184,0.8222787037151967
576.0,576.0,train,4.3807265410127784E-5,41.08397246539728,0.6689300280755754
577.0,577.0,train,2.0050210414778862E-5,14.4777200341507,0.39706374654009524
578.0,578.0,train,4.5766167204131287E-5,43.33890491192969,0.6848971372463728
579.0,579.0,train,4.0974992761225526E-5,37.65550995292474,0.6444027167489876
580.0,580.0,train,2.4376552026258965E-5,18.92351264150212,0.45942074284765144
581.0,581.0,train,4.302515638158842E-5,40.131627901066224,0.6623312576354208
582.0,582.0,train,3.4002982275921915E-5,29.768885332269534,0.5760016933631016
583.0,583.0,train,4.087310023352285E-5,37.51746259184,0.6434872500465751
584.0,584.0,train,4.1025183436955344E-5,37.72350993773009,0.6448527968735376
585.0,585.0,train,4.5687964723032875E-5,43.25410587944345,0.6842747154320573
586.0,586.0,train,4.262868428346173E-5,39.66141845324925,0.6589360909579802
587.0,587.0,train,4.614996095398484E-5,43.76724441602494,0.6879340499521088
588.0,588.0,train,1.670404955023729E-5,11.593356817495108,0.34394281088374334
589.0,589.0,train,7.300075972276751E-5,85.46909536072182,0.8415140760878421
590.0,590.0,train,6.813451899696969E-6,3.8977287985090157,0.15796151214170784
591.0,591.0,train,2.3211300635689166E-5,17.64711312538984,0.44328968139716063
592.0,592.0,train,1.924735343856455E-5,13.750551840692385,0.3847241892471913
593.0,593.0,train,2.1657925653544713E-5,16.002464286421603,0.4210346413120222
594.0,594.0,train,9.44375902354447E-5,98.84740465583175,0.9077287851342509
595.0,595.0,train,7.938685120369394E-5,92.86131498892148,0.8651018337147509
596.0,596.0,train,4.834615035173288E-5,46.35507348788691,0.7047577364318252
597.0,597.0,train,1.0651324418845957E-4,99.59133691003137,0.9319653518504342
598.0,598.0,train,6.739847841261101E-5,76.19341445343332,0.8174484037940137
599.0,599.0,train,1.2392514253897811E-5,8.055827646947526,0.2685385231030233
600.0,600.0,train,6.0028632311401665E-5,62.837443985721904,0.7801374958019723
601.0,601.0,train,8.952250623410115E-5,98.10996693149622,0.8955447581839737
602.0,602.0,train,3.8584794151779374E-5,34.8567648537536,0.622295269844751
603.0,603.0,train,8.328438779550674E-5,95.75500935190004,0.8777375021717213
604.0,604.0,train,1.9393518267201946E-5,13.885106353185037,0.38698933113761935
605.0,605.0,train,5.761105984475954E-5,58.98585083515894,0.7663072993766549
606.0,606.0,train,3.1994875000577154E-5,27.54173491713903,0.5539630842543896
607.0,607.0,train,2.2845021080965684E-5,17.239475754146913,0.43812035619151757
608.0,608.0,train,2.7618838751464356E-5,22.67182210293197,0.5018875183491318
609.0,609.0,train,4.793731194315392E-5,45.877145209911816,0.7016960853076576
610.0,610.0,train,6.520021478213412E-6,3.7148362156281984,0.15170360292224683
611.0,611.0,train,1.4715285181159043E-5,9.93400444315738,0.3101790123429844
612.0,612.0,train,1.4539343562418165E-5,9.79187337659089,0.3071096175284267
613.0,613.0,train,3.5519129673738507E-5,31.500951336673314,0.5919167325597807
614.0,614.0,train,1.6336423876707643E-5,11.256300863341366,0.3378285097298095
615.0,615.0,train,4.625194548544933E-5,43.87974314924792,0.6887361071418513
616.0,616.0,train,6.400309836646642E-5,69.78815357835039,0.8011180705783407
617.0,617.0,train,4.8175584055927684E-5,46.14920693316243,0.7034842625650267
618.0,618.0,train,3.3469510043350234E-5,29.17553876648506,0.5702554276254919
619.0,619.0,train,2.706125082356287E-5,22.03435232195214,0.49482949654165587
620.0,620.0,train,3.887382382999615E-5,35.22958821506049,0.6250399734078427
621.0,621.0,train,4.707719168146004E-5,44.88769799250233,0.6951508841954793
622.0,622.0,train,7.225777952047467E-5,84.40732871148157,0.8385147148534992
623.0,623.0,train,4.3771168743245815E-5,41.03896376940475,0.6686283331222691
624.0,624.0,train,5.9659641270450104E-5,62.24125233862511,0.7780807823975443
625.0,625.0,train,3.6285022678373755E-5,32.302942231781834,0.5997277987343124
626.0,626.0,train,6.202614247832995E-5,66.15304797437997,0.7909449701740671
627.0,627.0,train,4.7352495853989484E-5,45.266002500810686,0.6972613262647642
628.0,628.0,train,5.7361522206055906E-5,58.57714525870632,0.7648311421943041
629.0,629.0,train,6.405412505328247E-5,69.89727128309784,0.8013739860090294
630.0,630.0,train,3.716657398429638E-5,33.35441485015497,0.6085335192984856
631.0,631.0,train,4.1728982502412155E-5,38.56072118191504,0.6511043755438124
632.0,632.0,train,5.8949096148805396E-5,61.21712836969341,0.7740659340874171
633.0,633.0,train,7.2117549814398E-5,84.15531591553321,0.8379422814946131
634.0,634.0,train,5.003630882675776E-5,48.520261362751874,0.7170848404697107
635.0,635.0,train,5.63115852325313E-5,57.180788898149245,0.7585173225172767
636.0,636.0,train,7.431625324183648E-5,87.3892124525336,0.8466886489008347
637.0,637.0,train,6.143889769342108E-5,65.19097103560152,0.7878240339536271
638.0,638.0,train,7.259732708638669E-5,84.97331749080027,0.8398924245481119
639.0,639.0,train,5.564790661938139E-5,56.12847540955701,0.7544391196387923
640.0,640.0,train,5.8112030309334905E-5,59.75629307564482,0.7692429100702735
641.0,641.0,train,6.917242098718377E-5,79.15807747055025,0.82543983475254
642.0,642.0,train,2.8788391661503237E-5,24.005386293128186,0.516373165049298
643.0,643.0,train,7.612918096570838E-5,89.68653223536339,0.8535441965727687
644.0,644.0,train,6.979738434071374E-5,80.28810908785128,0.8281710949920952
645.0,645.0,train,6.699368576214073E-5,75.31359975369169,0.8155741796304729
646.0,646.0,train,5.0999164072635805E-5,49.74783569056929,0.72387586537403
647.0,647.0,train,4.2504771389700995E-5,39.51437324130557,0.657867983951905
648.0,648.0,train,4.302785357865095E-5,40.134361468969416,0.6623542388038606
649.0,649.0,train,7.38179940841328E-5,86.68728817107245,0.8447488978392012
650.0,650.0,train,5.805029136570777E-5,59.6777640368029,0.7688831309675739
651.0,651.0,train,7.132637586843967E-5,82.90052952292139,0.8346743912511925
652.0,652.0,train,3.6381337343688184E-5,32.44747664753578,0.6006994346298156
653.0,653.0,train,1.145923800563388E-5,7.29990735522097,0.2511080609138644
654.0,654.0,train,5.01956887281967E-5,48.75945130583721,0.7182203743503551
655.0,655.0,train,3.587581262224613E-5,31.88088014230689,0.5955731983872892
656.0,656.0,train,6.752982961507141E-5,76.43516149532722,0.8180524685526682
657.0,657.0,train,6.895494517137773E-5,78.79593344807236,0.8244792589232361
658.0,658.0,train,5.485009987277156E-5,55.02072540804761,0.7494454579545742
659.0,659.0,train,4.8276602071722904E-5,46.27267817476729,0.7042391401369412
660.0,660.0,train,5.8280416395436616E-5,60.05152507845414,0.7702213231834208
661.0,661.0,train,4.429009667759369E-5,41.658273106238966,0.6729392080960566
662.0,662.0,train,5.3262784817688294E-5,52.75891696085282,0.7392060364668263
663.0,663.0,train,3.902687395319016E-5,35.39884764363204,0.6264852921670351
664.0,664.0,train,5.7273268362049554E-5,58.44989066113831,0.7643068414668917
665.0,665.0,train,1.9379399247571203E-5,13.872108979768495,0.3867708905738825
