X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
666.0,666.0,train,6.618857698730616E-5,73.754268490623,0.8117890682833562
667.0,667.0,train,3.0799986399935264E-5,26.285658931223697,0.5403095412531438
668.0,668.0,train,6.296897745808104E-5,67.76036757764088,0.79585997186573
669.0,669.0,train,4.9653784302165165E-5,48.07727506453094,0.7143407617674726
670.0,670.0,train,3.300755614936181E-5,28.652880960032622,0.5652166395206167
671.0,671.0,train,4.4937155651538574E-5,42.460497919752754,0.6782360253140478
672.0,672.0,train,5.340851031908552E-5,53.00068593916018,0.7401632706246324
673.0,673.0,train,3.659345486061761E-5,32.71550920423055,0.6028309969550147
674.0,674.0,train,4.63639471650328E-5,44.003291758934616,0.6896145693096642
675.0,675.0,train,3.809027661761601E-5,34.273417693506666,0.6175525226963401
676.0,676.0,train,6.621942331389896E-5,73.81441610480297,0.8119355092657095
677.0,677.0,train,3.883021589021609E-5,35.16769642276425,0.6246271418797857
678.0,678.0,train,5.445598202055391E-5,54.50789668867581,0.7469412345143657
679.0,679.0,train,7.207041964609342E-5,84.07933193844111,0.8377494356295913
680.0,680.0,train,5.915090087787738E-5,61.57963102277743,0.7752135355482597
681.0,681.0,train,5.3874134182299243E-5,53.66885457452574,0.7431983513649902
682.0,682.0,train,7.121846715517313E-5,82.74995219709565,0.8342236042268811
683.0,683.0,train,6.977817079109499E-5,80.24624722002818,0.8280877667040314
684.0,684.0,train,6.70804789544542E-5,75.47906634697894,0.8159776533388975
685.0,685.0,train,3.375566450487172E-5,29.46666055674036,0.5733473404484233
686.0,686.0,train,5.5406468213948025E-5,55.788494518004406,0.7529384935034633
687.0,687.0,train,4.5738810471137314E-5,43.30924057830127,0.6846795417833511
688.0,688.0,train,7.297185418903186E-5,85.43621690576929,0.8413984346635806
689.0,689.0,train,4.954936941514719E-5,47.933205608334575,0.7135871176633173
690.0,690.0,train,5.403719431218685E-5,53.89110517612979,0.744252825091452
691.0,691.0,train,7.814094113135871E-5,91.7331526208128,0.8607933853902627
692.0,692.0,train,6.588721474877844E-5,73.1888057123083,0.8103523574290687
693.0,693.0,train,5.105458695291891E-5,49.81995130863715,0.72426176393088
694.0,694.0,train,7.156232492148359E-5,83.23475078685566,0.8356557990034773
695.0,695.0,train,5.4484874083777494E-5,54.549148289311475,0.7471256617195567
696.0,696.0,train,4.454668241330137E-5,41.99395323589447,0.6750499695146488
697.0,697.0,train,5.144332194019693E-5,50.31133528884541,0.726953333773793
698.0,698.0,train,5.509675740886439E-5,55.354882622099346,0.7510000955532572
699.0,699.0,train,4.97798792013272E-5,48.219477166990806,0.7152482445426089
700.0,700.0,train,5.0341686223957965E-5,48.95084128775114,0.7192565624480178
701.0,701.0,train,3.865748368606755E-5,34.938830994627075,0.6229874344994786
702.0,702.0,train,5.0113809126987646E-5,48.63716458352133,0.7176375772445069
703.0,703.0,train,5.422566013571762E-5,54.14507512469641,0.745466198622246
704.0,704.0,train,2.6054528786470853E-5,20.859672882699172,0.4818320249732877
705.0,705.0,train,3.622760118075723E-5,32.227996620879594,0.5991473979800521
706.0,706.0,train,2.041357875070059E-5,14.772619771711641,0.4025669083704476
707.0,707.0,train,5.244053168692587E-5,51.661771895104636,0.7337383990166151
708.0,708.0,train,5.7722808033642784E-5,59.18894914657255,0.7669653462221822
709.0,709.0,train,6.0207573348880534E-5,63.180430227421276,0.7811280182829611
710.0,710.0,train,5.967325930463262E-5,62.25652731945455,0.7781570285726028
711.0,711.0,train,7.146723566293648E-5,83.09909249361978,0.8352609870129359
712.0,712.0,train,5.754430386994398E-5,58.86411287490399,0.7659133100341693
713.0,713.0,train,7.429712777772339E-5,87.36403805921108,0.8466146416209843
714.0,714.0,train,5.7492779238874284E-5,58.77015119571881,0.7656087609374078
715.0,715.0,train,7.156451711395145E-5,83.23787825985501,0.8356648898515575
716.0,716.0,train,6.163105113522838E-5,65.49443960156776,0.7888503360861229
717.0,717.0,train,6.341918802385167E-5,68.7117158938671,0.7981659895060974
718.0,718.0,train,4.153961073486636E-5,38.314856782121936,0.6494331611388181
719.0,719.0,train,7.180588815047943E-5,83.60748133753815,0.8366627667097265
720.0,720.0,train,7.311885411614294E-5,85.71324987004674,0.8419856571861509
721.0,721.0,train,7.056369141032836E-5,81.65737342506135,0.8314618096036788
722.0,722.0,train,6.156681893944524E-5,65.3933627606947,0.7885078219383473
723.0,723.0,train,6.086293746466085E-5,64.18207398787189,0.7847178168764245
724.0,724.0,train,6.82373667248867E-5,77.53901528131459,0.8212721105619762
725.0,725.0,train,6.058114112670983E-5,63.79885195647719,0.7831815318881563
726.0,726.0,train,6.748424534165812E-5,76.35829039737588,0.8178430600303347
727.0,727.0,train,6.73702208984916E-5,76.12175008577685,0.8173181897641274
728.0,728.0,train,6.262408510950281E-5,67.11431089479807,0.7940755962877353
729.0,729.0,train,8.621940105203399E-5,97.1232910467911,0.8864652792696851
730.0,730.0,train,7.9856663145754E-5,93.25004564348518,0.8666916307134847
731.0,731.0,train,6.576246759068847E-5,72.9469871807505,0.8097544345357974
732.0,732.0,train,4.854617775565374E-5,46.60664920035135,0.7062442052059992
733.0,733.0,train,7.755680284111638E-5,91.1589519276281,0.8587262753947817
734.0,734.0,train,4.4282436058827644E-5,41.64812832403556,0.6728759789003693
735.0,735.0,train,9.42735418761097E-5,98.83171321706347,0.9073460303014534
736.0,736.0,train,6.104187885387207E-5,64.47843342182624,0.7856877060402344
737.0,737.0,train,6.030685546830861E-5,63.37094287308455,0.7816756652134031
738.0,738.0,train,4.1612184244918015E-5,38.403441665219596,0.6500745696296856
739.0,739.0,train,5.3179603028327536E-5,52.64876199838741,0.7386580560848274
740.0,740.0,train,5.5404150091459484E-5,55.78558458348312,0.7529240411852886
741.0,741.0,train,7.350182617890783E-5,86.24022382854525,0.8435053302309096
742.0,742.0,train,7.40364567077148E-5,86.99185900640576,0.8456023883099475
743.0,743.0,train,7.396189382526926E-5,86.88569239712977,0.845311614530315
744.0,744.0,train,6.353235219720994E-5,68.93630597184954,0.7987415178554679
745.0,745.0,train,5.290021776228849E-5,52.25251026516527,0.7368090951210848
746.0,746.0,train,6.009448786865252E-5,62.956360699531565,0.7805025573936518
747.0,747.0,train,5.500578334442234E-5,55.22321424080555,0.7504278285449438
748.0,748.0,train,3.720791721133379E-5,33.401507139686856,0.6089417031147735
749.0,749.0,train,7.140247089707274E-5,83.00669729859905,0.8349915399026633
750.0,750.0,train,7.122993027059118E-5,82.76596863528638,0.8342715495108153
751.0,751.0,train,4.773595796637891E-5,45.65298416966777,0.7001765657691552
752.0,752.0,train,2.7173933111555606E-5,22.147917411570596,0.4962638615968704
753.0,753.0,train,7.671734224781951E-5,90.40422652820996,0.8557017797379297
754.0,754.0,train,7.471753743233663E-5,87.9135781899205,0.8482332372085251
755.0,755.0,train,8.548929447528509E-5,96.79946869203206,0.8843541976033857
756.0,756.0,train,6.797391214385456E-5,77.09494424967689,0.8200799745249703
757.0,757.0,train,7.801843228828946E-5,91.60649520541833,0.860362380584913
758.0,758.0,train,9.252114693351262E-5,98.61489396680399,0.903156966953732
759.0,759.0,train,6.636126556249922E-5,74.09455874274012,0.812607431124148
760.0,760.0,train,7.947178067786546E-5,92.91996611263905,0.8653906239760187
761.0,761.0,train,7.919737026437722E-5,92.71987462305901,0.8644552964098373
762.0,762.0,train,5.872526445729242E-5,60.79373417947475,0.7727862178067041
763.0,763.0,train,6.757037246049154E-5,76.50353097471458,0.8182385150962495
764.0,764.0,train,1.0364047492375619E-5,6.41193121944559,0.2301231539879922
765.0,765.0,train,3.4172658776602094E-5,29.943972424887065,0.5778131993098055
766.0,766.0,train,6.503892672994721E-5,71.76605871617207,0.8062490828575573
767.0,767.0,train,8.036927394707531E-5,93.68669520584605,0.8684048884970819
768.0,768.0,train,6.556633478478137E-5,72.57949173012491,0.8088105404273471
769.0,769.0,train,4.458564162226122E-5,42.03753957294052,0.675369267810805
770.0,770.0,train,6.623347195082387E-5,73.84181143116349,0.8120021665108663
771.0,771.0,train,5.673049383284674E-5,57.754216319297555,0.761056512729911
772.0,772.0,train,5.961664702216408E-5,62.19581050370979,0.7778398893722196
773.0,773.0,train,7.247794381082999E-5,84.79293324870571,0.8394093734895618
774.0,774.0,train,6.410836533868527E-5,70.01267882903258,0.8016456576252797
775.0,775.0,train,6.386767654973133E-5,69.51960766016664,0.8004372862393738
776.0,776.0,train,2.7251325636654984E-5,22.22591626307844,0.4972466532781654
777.0,777.0,train,6.579859366469853E-5,73.0170415387342,0.809927783288066
778.0,778.0,train,7.238249972096343E-5,84.63343352431288,0.8390221375416446
779.0,779.0,train,6.339218015634718E-5,68.65499500059634,0.7980283902811138
780.0,780.0,train,6.376877246239127E-5,69.3681128820375,0.799938609580481
781.0,781.0,train,6.82240570834969E-5,77.5151697245912,0.8212120741181677
782.0,782.0,train,7.332951540194283E-5,86.00507933982934,0.8428234001483395
783.0,783.0,train,7.478004735893056E-5,87.98224060617636,0.8484724401581625
784.0,784.0,train,7.272196802676992E-5,85.13812048883578,0.8403951989507659
785.0,785.0,train,9.09459125011332E-6,5.425770233833643,0.2050622436912488
786.0,786.0,train,7.654681589921147E-5,90.20161615495309,0.8550795216626883
787.0,787.0,train,5.000952348546077E-5,48.48470968881975,0.7168935543191086
788.0,788.0,train,7.441324670969764E-5,87.51883498694816,0.847063422320512
789.0,789.0,train,6.402653308606012E-5,69.8382674104062,0.801235644236064
790.0,790.0,train,6.678311603788343E-5,74.9038976811246,0.8145916281416159
791.0,791.0,train,7.443707028252984E-5,87.5540543377614,0.8471553340787074
792.0,792.0,train,8.725003267929438E-5,97.55160663935372,0.8893798892237345
793.0,793.0,train,4.981267196278788E-5,48.25660381685058,0.7154837755407253
794.0,794.0,train,4.478917802891943E-5,42.256769316808736,0.6770322985966899
795.0,795.0,train,6.710952219838125E-5,75.54088293040675,0.8161124688622738
796.0,796.0,train,9.224923097667399E-5,98.574296412939,0.9024901951478187
797.0,797.0,train,6.70992572108987E-5,75.51759991572698,0.8160648312154202
798.0,798.0,train,1.0291705229854853E-4,99.46753971158493,0.9255027033518666
799.0,799.0,train,7.985709872527817E-5,93.250452008904,0.8666930959435853
800.0,800.0,train,7.78591995754569E-5,91.44192818583254,0.8598001805369664
801.0,801.0,train,5.618169465554822E-5,56.983864495853254,0.75772453117345
802.0,802.0,train,9.660376997932266E-6,5.862864173218123,0.21633089559574192
803.0,803.0,train,6.959683733078505E-5,79.89256006883922,0.827299338655404
804.0,804.0,train,6.423221348452528E-5,70.26143359537187,0.8022645799158099
805.0,805.0,train,7.061842258038303E-5,81.77545026350853,0.8316944132632491
806.0,806.0,train,5.034484524671738E-5,48.95498249103437,0.7192789408157018
807.0,807.0,train,6.117401601632952E-5,64.74519465711693,0.7864011035172226
808.0,808.0,train,5.665980705660028E-5,57.66755693865062,0.7606299291811359
809.0,809.0,train,8.766373776741814E-5,97.71813800017944,0.8905286864811228
810.0,810.0,train,5.671898243543057E-5,57.740103770622426,0.7609870951178904
811.0,811.0,train,7.844639571226721E-5,92.03010771739694,0.8618622364951042
812.0,812.0,train,7.02406268986773E-5,81.17626885469078,0.8300822440299545
813.0,813.0,train,8.167736977687505E-5,94.69149559717769,0.8726777097276912
814.0,814.0,train,6.208714887298599E-5,66.25334179956869,0.7912665472548724
815.0,815.0,train,4.421438680085232E-5,41.558012248252915,0.6723137772669349
816.0,816.0,train,8.170492701980157E-5,94.71443203842448,0.8727662156971308
817.0,817.0,train,5.186238281520839E-5,50.844680433695004,0.7298254574506315
818.0,818.0,train,5.2118897627024676E-5,51.189157193740634,0.7315686100776149
819.0,819.0,train,6.31560671076396E-5,68.19965653045318,0.7968214436233392
820.0,820.0,train,8.10827217825388E-5,94.20344082588939,0.8707528008712542
821.0,821.0,train,7.51201024071059E-5,88.42461028552789,0.8497671194970927
822.0,822.0,train,6.74057203420257E-5,76.2117808352008,0.8174817605330782
823.0,823.0,train,5.9990438150452484E-5,62.7684760155703,0.779925493395417
824.0,824.0,train,5.893492039598995E-5,61.188752521794676,0.7739851010545039
825.0,825.0,train,7.803503753713961E-5,91.62366276531564,0.8604208784729191
826.0,826.0,train,8.128389110506291E-5,94.35886803971667,0.87140723269146
827.0,827.0,train,4.81550168263471E-5,46.12393143017496,0.7033303338680683
828.0,828.0,train,8.421362607912766E-5,96.26712282429399,0.8805709937832268
829.0,829.0,train,7.818803655154938E-5,91.78079218055497,0.8609587200335773
830.0,830.0,train,7.962331971932421E-5,93.03235244638233,0.8659043754800226
831.0,831.0,train,7.551173823595272E-5,88.9543131787789,0.8512444803002983
832.0,832.0,train,6.198594237139424E-5,66.08695837999153,0.7907327965133462
833.0,833.0,train,6.194538741291549E-5,66.02028540420598,0.7905185317691907
834.0,834.0,train,1.0316276444866762E-4,99.48091742561405,0.9259631770390377
835.0,835.0,train,7.900853711320562E-5,92.53619769316177,0.863807886632848
836.0,836.0,train,6.108884745206468E-5,64.57067504942378,0.7859415581008502
837.0,837.0,train,7.5007629262691E-5,88.25548301167441,0.8493401335168088
838.0,838.0,train,6.395051717824146E-5,69.68209728220444,0.800854013863695
839.0,839.0,train,4.382805724597259E-5,41.109897668456206,0.669103680980726
840.0,840.0,train,7.871853959683022E-5,92.23922304222685,0.862807611245588
841.0,841.0,train,3.679576027324477E-5,32.95504015403445,0.6048533554478482
842.0,842.0,train,5.419066103181408E-5,54.09517132101467,0.7452413048000499
843.0,843.0,train,6.824424001859119E-5,77.55132947597295,0.8213031063665779
844.0,844.0,train,7.541926443944382E-5,88.84093379148112,0.8508969585994994
845.0,845.0,train,8.07463374560365E-5,93.98320642983204,0.8696510465894769
846.0,846.0,train,6.352830793346892E-5,68.92837690616447,0.798720977915499
847.0,847.0,train,6.827582904366134E-5,77.60792438090583,0.8214454911217921
848.0,848.0,train,5.8545089731795E-5,60.47929279135977,0.7717508384048304
849.0,849.0,train,7.783135606751572E-5,91.41316733286578,0.859701641723728
850.0,850.0,train,7.451457030870293E-5,87.66862575948099,0.8474539485798527
851.0,851.0,train,5.9597560247981896E-5,62.17563715317967,0.7777328640474451
852.0,852.0,train,6.642907762084677E-5,74.2323131357052,0.8129278153445871
853.0,853.0,train,6.944034039965767E-5,79.63615850271009,0.8266159921567019
854.0,854.0,train,2.9892342219227163E-5,25.242012163962137,0.529659596496362
855.0,855.0,train,6.125934576869143E-5,64.89506207728932,0.7868605292954001
856.0,856.0,train,7.948320341296654E-5,92.92785449598465,0.8654294181200852
857.0,857.0,train,2.4206604751169225E-5,18.715644322552407,0.4570975327789839
858.0,858.0,train,7.71957311213126E-5,90.87725344707074,0.8574332168270391
859.0,859.0,train,5.287081020394464E-5,52.21975307360854,0.7366137177153347
860.0,860.0,train,7.080641454438824E-5,82.0575016707436,0.8324909237113115
861.0,861.0,train,6.696155699155013E-5,75.25235127564652,0.8154245990416912
862.0,862.0,train,7.554946195790435E-5,89.00056511871149,0.8513860154413988
863.0,863.0,train,5.3350586162802516E-5,52.90458564134282,0.7397832028605027
864.0,864.0,train,6.099465904156519E-5,64.39434010102688,0.7854321927744901
865.0,865.0,train,5.08692248425898E-5,49.57410035668867,0.7229690054819238
866.0,866.0,train,6.410338381864671E-5,70.00260838708455,0.8016207223459799
867.0,867.0,train,1.9605240446382676E-5,14.07390026377708,0.390255646613915
868.0,868.0,train,6.250467237357573E-5,66.94945713167493,0.7934541604515255
869.0,869.0,train,4.143423900973303E-5,38.180372198983505,0.6484997869702807
870.0,870.0,train,4.64280265214851E-5,44.09387158250854,0.6901160471453127
871.0,871.0,train,3.1114598724070146E-5,26.62645124880855,0.5439445193860242
872.0,872.0,train,4.920847465970712E-5,47.41158645785095,0.7111127429312836
873.0,873.0,train,5.769521887963808E-5,59.13882092043773,0.7668030556016672
874.0,874.0,train,4.994030419742616E-5,48.40450037247904,0.7163986291143372
875.0,875.0,train,1.8492460526162132E-5,13.093119589238263,0.3728915531985437
876.0,876.0,train,8.035357769748342E-5,93.67532755397814,0.8683527564223902
877.0,877.0,train,5.826015761143795E-5,60.02267190775872,0.7701038287052554
878.0,878.0,train,6.191018836362164E-5,65.96698725243282,0.7903323861690433
879.0,879.0,train,5.5027344831950924E-5,55.25126668109936,0.7505635786217537
880.0,880.0,train,6.0033222897705155E-5,62.84573330040482,0.7801629627862252
881.0,881.0,train,4.637002067579966E-5,44.01172029454607,0.689662134714867
882.0,882.0,train,5.2576877634760255E-5,51.856035506902266,0.7346529064359499
883.0,883.0,train,4.032493494164414E-5,36.84148861102224,0.6385215891537641
884.0,884.0,train,4.42753470139483E-5,41.63874046405618,0.6728174564700502
885.0,885.0,train,4.908719445739554E-5,47.23313388475222,0.7102272881974425
886.0,886.0,train,3.414191232413833E-5,29.91224553902719,0.5774855181314065
887.0,887.0,train,5.7591455366691015E-5,58.95009959074196,0.7661916638706895
888.0,888.0,train,2.6579624249243423E-5,21.44553488776361,0.48865255489666626
889.0,889.0,train,4.223239951971251E-5,39.225983133335696,0.6555084152825932
890.0,890.0,train,4.8732744647894846E-5,46.838086164121634,0.7076238982728684
891.0,891.0,train,5.9022183116017106E-5,61.35142457251596,0.7744822323420649
892.0,892.0,train,1.7611827046475824E-5,12.34037816953343,0.35880010851868116
893.0,893.0,train,6.201129813635495E-5,66.12864364775318,0.7908666477248114
894.0,894.0,train,6.664159227122729E-5,74.59768444671204,0.8139283162700671
895.0,895.0,train,3.711243095932243E-5,33.2927428619984,0.607998318007161
896.0,896.0,train,1.7950679441051655E-5,12.634016988985511,0.3642593454250579
897.0,897.0,train,5.651140997528135E-5,57.48119937003796,0.7597318969096266
898.0,898.0,train,6.876403858829485E-5,78.46383894205484,0.8236316818906944
899.0,899.0,train,4.773396392838302E-5,45.6505961805176,0.7001614791031201
900.0,900.0,train,6.344015899788253E-5,68.75555467074925,0.798272767410788
901.0,901.0,train,2.450320928570754E-5,19.068375653808832,0.461145702662747
902.0,902.0,train,3.527223169474011E-5,31.195260180740355,0.5893663622776906
903.0,903.0,train,4.700059062946257E-5,44.790447834822295,0.6945610596790336
904.0,904.0,train,6.035925537172061E-5,63.46792537717735,0.7819641539669138
905.0,905.0,train,5.4419668404291336E-5,54.44889389330062,0.7467092423985284
906.0,906.0,train,2.0924327481583543E-5,15.261089751695676,0.4102173110757271
907.0,907.0,train,5.046318431542074E-5,49.08964421836594,0.7201159654021514
908.0,908.0,train,1.3172175763290886E-5,8.668301731138074,0.2827885531647393
909.0,909.0,train,4.769863065868733E-5,45.608282310447215,0.699894025641417
910.0,910.0,train,4.320803901232283E-5,40.32395290956218,0.663885951751279
911.0,911.0,train,8.301565135239446E-5,95.59684069157562,0.876905591801664
912.0,912.0,train,5.6124229985191265E-5,56.882863252391026,0.7573729637530534
913.0,913.0,train,9.882053647068233E-6,6.028558698013781,0.2207023093882059
914.0,914.0,train,6.790273687327526E-5,76.98773386435253,0.8197565432313945
915.0,915.0,train,2.637238270884265E-5,21.183904107423913,0.48597145920318296
916.0,916.0,train,8.629437887713538E-5,97.16369850027009,0.8866798814392052
917.0,917.0,train,2.1721747620616383E-5,16.074806380305496,0.4219662991641713
918.0,918.0,train,4.65794903136248E-5,44.298498426295865,0.6912981671978891
919.0,919.0,train,2.861279647810394E-5,23.828263451242602,0.5142254885844428
920.0,920.0,train,3.639115634304766E-5,32.46221150988594,0.6007983574984341
921.0,921.0,train,5.902056706917103E-5,61.3485393198706,0.7744730357502367
922.0,922.0,train,7.360852914337299E-5,86.40120781955326,0.8439261293661877
923.0,923.0,train,2.008439560576115E-6,0.9670234625501649,0.04941780258635664
924.0,924.0,train,2.3481909744301103E-5,17.922696197747644,0.4470782318979776
925.0,925.0,train,3.757028065993315E-5,33.78875405509067,0.6125011719328128
926.0,926.0,train,3.085107674742823E-5,26.341128001440886,0.5409017949435548
927.0,927.0,train,1.0362002669439743E-4,99.50558898624894,0.9268125400137539
928.0,928.0,train,6.822080870848635E-6,3.9029767836163005,0.15814483939225488
929.0,929.0,train,5.350277167359888E-5,53.1585132638103,0.7407805775725087
930.0,930.0,train,1.6354834340688325E-5,11.273932962155872,0.3381360611120505
931.0,931.0,train,6.059824701129432E-5,63.82206296981965,0.7832751007675284
932.0,932.0,train,7.587206674841224E-5,89.34086551041294,0.8525909052659792
933.0,933.0,train,3.4534321315568836E-5,30.310446851406905,0.5816486050772709
934.0,934.0,train,7.949989519792098E-7,0.337459351747855,0.019860995873671294
935.0,935.0,train,8.139459446642403E-5,94.45429334224268,0.8717659515786282
936.0,936.0,train,6.842194136438804E-5,77.85126765148986,0.8221026049953841
937.0,937.0,train,5.133006230514133E-5,50.17565645657923,0.7261718568968458
938.0,938.0,train,1.8318069634379588E-5,12.949153262617143,0.37012584909654045
939.0,939.0,train,2.4012350265149567E-5,18.4912048070223,0.4544298077514538
940.0,940.0,train,1.9265615826707784E-5,13.76736476605883,0.385007661589828
941.0,941.0,train,8.537475153929172E-5,96.75353366555335,0.8840194562900161
942.0,942.0,train,1.5301205962721373E-5,10.379596491387927,0.32030301100337644
943.0,943.0,train,1.4373526819752916E-5,9.652636630389855,0.3042043564746837
944.0,944.0,train,6.945970375612137E-6,3.978324152905195,0.16077254417455666
945.0,945.0,train,5.2176254544447406E-5,51.276299107178374,0.7319568392825353
946.0,946.0,train,2.945719183834151E-5,24.778880111388343,0.5244665576367231
947.0,947.0,train,6.673767253832506E-5,74.7976100232488,0.8143788958173988
948.0,948.0,train,8.676947725527935E-5,97.36844877327606,0.8880303150346047
949.0,949.0,train,1.5864879696613964E-5,10.855820447620454,0.3299023543280434
950.0,950.0,train,6.204098976035813E-5,66.17745713449943,0.7910232787945526
951.0,951.0,train,7.304837834236156E-5,85.54437818188421,0.8417043985055779
952.0,952.0,train,6.130439215312693E-5,64.97334294904267,0.7871026658519953
953.0,953.0,train,6.580651714582486E-5,73.0323987215268,0.8099657825007516
954.0,954.0,train,2.3181058410829854E-5,17.61035364091171,0.4428646783171547
955.0,955.0,train,5.140445281340668E-5,50.26826618005901,0.7266853934928773
956.0,956.0,train,8.130140719636166E-5,94.37396675298703,0.871464057909931
957.0,957.0,train,4.842688681089166E-5,46.45072367264494,0.7053586185151532
958.0,958.0,train,9.859325003622311E-5,99.22091735922811,0.9169146017837627
959.0,959.0,train,3.586097135764177E-5,31.866694854649143,0.5954217113373201
960.0,960.0,train,6.730375914716127E-5,75.96247588051942,0.8170115597523949
961.0,961.0,train,4.7609885262352665E-5,45.50200810875002,0.6992212191257299
962.0,962.0,train,3.893023386573568E-5,35.29520875401718,0.625573327501828
963.0,963.0,train,5.993328122462085E-5,62.67879197371819,0.7796078534062564
964.0,964.0,train,8.419184061437326E-5,96.2587303525194,0.8805053219148141
965.0,965.0,train,1.9881920842613565E-5,14.316482504389413,0.39449787793411006
966.0,966.0,train,7.547466141416067E-5,88.90885438400208,0.8511052409101291
967.0,967.0,train,5.02902823167718E-5,48.88345524927585,0.7188921688093395
968.0,968.0,train,7.267816258836923E-5,85.08166609879147,0.8402186775434932
969.0,969.0,train,8.746619015454605E-5,97.63861789335972,0.8899816221927516
970.0,970.0,train,6.674497608047485E-5,74.81469225496164,0.8144131019692677
971.0,971.0,train,1.0779771790923477E-4,99.62940558441746,0.9341351508398443
972.0,972.0,train,5.7436915438734417E-5,58.68607468615689,0.7652781164121515
973.0,973.0,train,5.397864812632784E-5,53.81744292624836,0.7438747190299594
974.0,974.0,train,9.97132131065856E-5,99.29310778184679,0.9192298065932482
975.0,975.0,train,5.2513501408510676E-5,51.76252323241811,0.7342282170853774
976.0,976.0,train,9.065664376725E-5,98.31428911498925,0.898491755019696
977.0,977.0,train,4.819121101953395E-5,46.16841123891337,0.7036011640616389
978.0,978.0,train,3.221850579127953E-5,27.772034180801505,0.5564730104466259
979.0,979.0,train,5.1994426434301726E-5,51.00141067691882,0.7307241721889768
980.0,980.0,train,8.238709704864223E-5,95.16660973647619,0.8749376458558167
981.0,981.0,train,7.905900525303568E-5,92.58528776513322,0.8639812175738193
982.0,982.0,train,8.64943116210736E-5,97.26551142551764,0.8872501497390908
983.0,983.0,train,5.527722128316556E-5,55.61452335563288,0.752131412609519
984.0,984.0,train,6.998908754111922E-5,80.68818210066732,0.8290002942908811
985.0,985.0,train,7.227479582158977E-5,84.44044332822314,0.838584039589866
986.0,986.0,train,2.7332329639006194E-5,22.31875011417572,0.49827325269223866
987.0,987.0,train,7.819556359537838E-5,91.78824646077854,0.8609851265009189
988.0,988.0,train,6.013115763666925E-5,63.02504790881698,0.7807055686218991
989.0,989.0,train,1.0629420248023074E-4,99.58484504699621,0.9315882652586298
990.0,990.0,train,6.028646658054231E-5,63.33320682277743,0.7815633106407187
991.0,991.0,train,1.0672719059119797E-4,99.59767776061491,0.932331660096601
992.0,992.0,train,7.091199053867704E-5,82.21105659947364,0.8329365886819
993.0,993.0,train,6.031512608558769E-5,63.38625025195148,0.7817212246242061
994.0,994.0,train,6.039468238364604E-5,63.52736864192183,0.7821589820973818
995.0,995.0,train,5.5721704995109136E-5,56.25889554719456,0.7548959816204917
996.0,996.0,train,6.010838211312939E-5,62.98144981824881,0.7805795008368177
997.0,997.0,train,7.78856417622201E-5,91.46924154904893,0.8598936959698572
998.0,998.0,train,9.369470617865948E-5,98.77634683034522,0.9059827716848672
999.0,999.0,train,5.983870334198843E-5,62.53504447384075,0.7790812454853222
1000.0,1000.0,train,3.8062171516439454E-5,34.240825467393876,0.617281194885916
